player1,player2,odds_player1,odds_player2,tournament,round,target,tournament_enc,round_enc,model_prob,book_prob,value
Swiatek I.,Sconfitto,1.2,4.5,Mutua Madrid Open,4th Round,1,15,3,0.9733333333333334,0.8333333333333334,0.16799999999999993
Sconfitto,Swiatek I.,4.5,1.2,Mutua Madrid Open,4th Round,0,15,3,0.03,0.2222222222222222,-0.865
Keys M.,Sconfitto,1.36,3.2,Mutua Madrid Open,4th Round,1,15,3,0.8568333333333333,0.7352941176470588,0.16529333333333351
Sconfitto,Keys M.,3.2,1.36,Mutua Madrid Open,4th Round,0,15,3,0.09666666666666666,0.3125,-0.6906666666666667
Svitolina E.,Sconfitto,1.44,2.75,Mutua Madrid Open,4th Round,1,15,3,0.98,0.6944444444444444,0.4112
Sconfitto,Svitolina E.,2.75,1.44,Mutua Madrid Open,4th Round,0,15,3,0.02,0.36363636363636365,-0.945
Uchijima M.,Sconfitto,3.0,1.4,Mutua Madrid Open,4th Round,1,15,3,0.68,0.3333333333333333,1.04
Sconfitto,Uchijima M.,1.4,3.0,Mutua Madrid Open,4th Round,0,15,3,0.3291666666666667,0.7142857142857143,-0.5391666666666666
Sabalenka A.,Sconfitto,1.17,5.0,Mutua Madrid Open,4th Round,1,15,3,0.9383333333333335,0.8547008547008548,0.09784999999999999
Sconfitto,Sabalenka A.,5.0,1.17,Mutua Madrid Open,4th Round,0,15,3,0.09666666666666666,0.2,-0.5166666666666666
Kostyuk M.,Sconfitto,2.0,1.8,Mutua Madrid Open,4th Round,1,15,3,0.7366666666666667,0.5,0.4733333333333334
Sconfitto,Kostyuk M.,1.8,2.0,Mutua Madrid Open,4th Round,0,15,3,0.18583333333333335,0.5555555555555556,-0.6655
Swiatek I.,Sconfitto,1.33,3.4,Mutua Madrid Open,Quarterfinals,1,15,4,0.765,0.7518796992481203,0.017449999999999966
Sconfitto,Swiatek I.,3.4,1.33,Mutua Madrid Open,Quarterfinals,0,15,4,0.21,0.29411764705882354,-0.28600000000000003
Gauff C.,Sconfitto,2.0,1.8,Mutua Madrid Open,Quarterfinals,1,15,4,0.6283333333333334,0.5,0.2566666666666668
Sconfitto,Gauff C.,1.8,2.0,Mutua Madrid Open,Quarterfinals,0,15,4,0.25583333333333336,0.5555555555555556,-0.5394999999999999
Svitolina E.,Sconfitto,1.22,4.33,Mutua Madrid Open,Quarterfinals,1,15,4,0.96,0.819672131147541,0.17120000000000002
Sconfitto,Svitolina E.,4.33,1.22,Mutua Madrid Open,Quarterfinals,0,15,4,0.05,0.23094688221709006,-0.7835
Sabalenka A.,Sconfitto,1.2,4.5,Mutua Madrid Open,Quarterfinals,1,15,4,0.97,0.8333333333333334,0.16399999999999992
Sconfitto,Sabalenka A.,4.5,1.2,Mutua Madrid Open,Quarterfinals,0,15,4,0.01,0.2222222222222222,-0.955
Gauff C.,Sconfitto,2.5,1.53,Mutua Madrid Open,Semifinals,1,15,5,0.7,0.4,0.75
Sconfitto,Gauff C.,1.53,2.5,Mutua Madrid Open,Semifinals,0,15,5,0.33,0.6535947712418301,-0.4951
Sabalenka A.,Sconfitto,1.5,2.63,Mutua Madrid Open,Semifinals,1,15,5,0.74,0.6666666666666666,0.10999999999999988
Sconfitto,Sabalenka A.,2.63,1.5,Mutua Madrid Open,Semifinals,0,15,5,0.24,0.3802281368821293,-0.3688
Sabalenka A.,Sconfitto,1.73,2.1,Mutua Madrid Open,The Final,1,15,6,0.7883333333333333,0.5780346820809249,0.3638166666666667
Sconfitto,Sabalenka A.,2.1,1.73,Mutua Madrid Open,The Final,0,15,6,0.2833333333333333,0.47619047619047616,-0.405
Bouzas Maneiro J.,Sconfitto,1.62,2.3,Internazionali BNL d'Italia,1st Round,1,11,0,0.9583333333333335,0.6172839506172839,0.5525000000000004
Sconfitto,Bouzas Maneiro J.,2.3,1.62,Internazionali BNL d'Italia,1st Round,0,11,0,0.05,0.4347826086956522,-0.885
Sun L.,Sconfitto,1.3,3.5,Internazionali BNL d'Italia,1st Round,1,11,0,0.85,0.7692307692307692,0.10499999999999998
Sconfitto,Sun L.,3.5,1.3,Internazionali BNL d'Italia,1st Round,0,11,0,0.0475,0.2857142857142857,-0.83375
Kvitova P.,Sconfitto,2.63,1.5,Internazionali BNL d'Italia,1st Round,1,11,0,0.8275,0.3802281368821293,1.1763249999999998
Sconfitto,Kvitova P.,1.5,2.63,Internazionali BNL d'Italia,1st Round,0,11,0,0.13,0.6666666666666666,-0.8049999999999999
Cristian J.,Sconfitto,1.3,3.5,Internazionali BNL d'Italia,1st Round,1,11,0,0.85,0.7692307692307692,0.10499999999999998
Sconfitto,Cristian J.,3.5,1.3,Internazionali BNL d'Italia,1st Round,0,11,0,0.0475,0.2857142857142857,-0.83375
Lamens S.,Sconfitto,1.67,2.2,Internazionali BNL d'Italia,1st Round,1,11,0,0.653,0.5988023952095809,0.09051000000000009
Sconfitto,Lamens S.,2.2,1.67,Internazionali BNL d'Italia,1st Round,0,11,0,0.2864682539682539,0.45454545454545453,-0.36976984126984136
Bronzetti L.,Sconfitto,1.67,2.2,Internazionali BNL d'Italia,1st Round,1,11,0,0.653,0.5988023952095809,0.09051000000000009
Sconfitto,Bronzetti L.,2.2,1.67,Internazionali BNL d'Italia,1st Round,0,11,0,0.2864682539682539,0.45454545454545453,-0.36976984126984136
Sramkova R.,Sconfitto,1.57,2.38,Internazionali BNL d'Italia,1st Round,1,11,0,1.0,0.6369426751592356,0.5700000000000001
Sconfitto,Sramkova R.,2.38,1.57,Internazionali BNL d'Italia,1st Round,0,11,0,0.0642857142857143,0.42016806722689076,-0.847
Stearns P.,Sconfitto,1.2,4.5,Internazionali BNL d'Italia,1st Round,1,11,0,0.9283333333333332,0.8333333333333334,0.11399999999999988
Sconfitto,Stearns P.,4.5,1.2,Internazionali BNL d'Italia,1st Round,0,11,0,0.06066666666666667,0.2222222222222222,-0.727
Kartal S.,Sconfitto,1.44,2.75,Internazionali BNL d'Italia,1st Round,1,11,0,0.856,0.6944444444444444,0.23263999999999996
Sconfitto,Kartal S.,2.75,1.44,Internazionali BNL d'Italia,1st Round,0,11,0,0.1443333333333333,0.36363636363636365,-0.6030833333333334
Bouzkova M.,Sconfitto,1.91,1.91,Internazionali BNL d'Italia,1st Round,1,11,0,0.3627261904761906,0.5235602094240838,-0.30719297619047603
Sconfitto,Bouzkova M.,1.91,1.91,Internazionali BNL d'Italia,1st Round,0,11,0,0.3627261904761906,0.5235602094240838,-0.30719297619047603
Osaka N.,Sconfitto,1.08,8.0,Internazionali BNL d'Italia,1st Round,1,11,0,1.0,0.9259259259259258,0.08000000000000007
Sconfitto,Osaka N.,8.0,1.08,Internazionali BNL d'Italia,1st Round,0,11,0,0.008333333333333333,0.125,-0.9333333333333333
Azarenka V.,Sconfitto,2.2,1.67,Internazionali BNL d'Italia,1st Round,1,11,0,0.2864682539682539,0.45454545454545453,-0.36976984126984136
Sconfitto,Azarenka V.,1.67,2.2,Internazionali BNL d'Italia,1st Round,0,11,0,0.653,0.5988023952095809,0.09051000000000009
Gracheva V.,Sconfitto,1.91,1.91,Internazionali BNL d'Italia,1st Round,1,11,0,0.3627261904761906,0.5235602094240838,-0.30719297619047603
Sconfitto,Gracheva V.,1.91,1.91,Internazionali BNL d'Italia,1st Round,0,11,0,0.3627261904761906,0.5235602094240838,-0.30719297619047603
Ruse E.G.,Sconfitto,1.33,3.4,Internazionali BNL d'Italia,1st Round,1,11,0,0.99,0.7518796992481203,0.3167
Sconfitto,Ruse E.G.,3.4,1.33,Internazionali BNL d'Italia,1st Round,0,11,0,0.0,0.29411764705882354,-1.0
Mboko V.,Sconfitto,1.03,17.0,Internazionali BNL d'Italia,1st Round,1,11,0,1.0,0.970873786407767,0.030000000000000027
Sconfitto,Mboko V.,17.0,1.03,Internazionali BNL d'Italia,1st Round,0,11,0,0.003333333333333333,0.058823529411764705,-0.9433333333333334
Cocciaretto E.,Sconfitto,2.63,1.5,Internazionali BNL d'Italia,1st Round,1,11,0,0.8275,0.3802281368821293,1.1763249999999998
Sconfitto,Cocciaretto E.,1.5,2.63,Internazionali BNL d'Italia,1st Round,0,11,0,0.13,0.6666666666666666,-0.8049999999999999
Krueger A.,Sconfitto,1.67,2.2,Internazionali BNL d'Italia,1st Round,1,11,0,0.653,0.5988023952095809,0.09051000000000009
Sconfitto,Krueger A.,2.2,1.67,Internazionali BNL d'Italia,1st Round,0,11,0,0.2864682539682539,0.45454545454545453,-0.36976984126984136
Baptiste H.,Sconfitto,1.62,2.3,Internazionali BNL d'Italia,1st Round,1,11,0,0.9583333333333335,0.6172839506172839,0.5525000000000004
Sconfitto,Baptiste H.,2.3,1.62,Internazionali BNL d'Italia,1st Round,0,11,0,0.05,0.4347826086956522,-0.885
Andreescu B.,Sconfitto,1.08,8.0,Internazionali BNL d'Italia,1st Round,1,11,0,1.0,0.9259259259259258,0.08000000000000007
Sconfitto,Andreescu B.,8.0,1.08,Internazionali BNL d'Italia,1st Round,0,11,0,0.008333333333333333,0.125,-0.9333333333333333
Kudermetova V.,Sconfitto,1.22,4.33,Internazionali BNL d'Italia,1st Round,1,11,0,0.97,0.819672131147541,0.1834
Sconfitto,Kudermetova V.,4.33,1.22,Internazionali BNL d'Italia,1st Round,0,11,0,0.095,0.23094688221709006,-0.58865
Lys E.,Sconfitto,2.63,1.5,Internazionali BNL d'Italia,1st Round,1,11,0,0.8275,0.3802281368821293,1.1763249999999998
Sconfitto,Lys E.,1.5,2.63,Internazionali BNL d'Italia,1st Round,0,11,0,0.13,0.6666666666666666,-0.8049999999999999
Pavlyuchenkova A.,Sconfitto,1.73,2.1,Internazionali BNL d'Italia,1st Round,1,11,0,0.99,0.5780346820809249,0.7126999999999999
Sconfitto,Pavlyuchenkova A.,2.1,1.73,Internazionali BNL d'Italia,1st Round,0,11,0,0.0016666666666666666,0.47619047619047616,-0.9965
Arango E.,Sconfitto,1.8,2.0,Internazionali BNL d'Italia,1st Round,1,11,0,0.8845238095238096,0.5555555555555556,0.5921428571428573
Sconfitto,Arango E.,2.0,1.8,Internazionali BNL d'Italia,1st Round,0,11,0,0.11560714285714285,0.5,-0.7687857142857143
Ruzic A.,Sconfitto,1.57,2.38,Internazionali BNL d'Italia,1st Round,1,11,0,1.0,0.6369426751592356,0.5700000000000001
Sconfitto,Ruzic A.,2.38,1.57,Internazionali BNL d'Italia,1st Round,0,11,0,0.0642857142857143,0.42016806722689076,-0.847
Danilovic O.,Sconfitto,1.4,3.0,Internazionali BNL d'Italia,1st Round,1,11,0,0.845,0.7142857142857143,0.18299999999999983
Sconfitto,Danilovic O.,3.0,1.4,Internazionali BNL d'Italia,1st Round,0,11,0,0.06666666666666667,0.3333333333333333,-0.8
Raducanu E.,Sconfitto,1.53,2.5,Internazionali BNL d'Italia,1st Round,1,11,0,0.925,0.6535947712418301,0.4152500000000001
Sconfitto,Raducanu E.,2.5,1.53,Internazionali BNL d'Italia,1st Round,0,11,0,0.1025,0.4,-0.74375
Potapova A.,Sconfitto,1.73,2.1,Internazionali BNL d'Italia,1st Round,1,11,0,0.99,0.5780346820809249,0.7126999999999999
Sconfitto,Potapova A.,2.1,1.73,Internazionali BNL d'Italia,1st Round,0,11,0,0.0016666666666666666,0.47619047619047616,-0.9965
Kostyuk M.,Sconfitto,1.36,3.2,Internazionali BNL d'Italia,1st Round,1,11,0,0.975,0.7352941176470588,0.32600000000000007
Sconfitto,Kostyuk M.,3.2,1.36,Internazionali BNL d'Italia,1st Round,0,11,0,0.01,0.3125,-0.968
Volynets K.,Sconfitto,1.36,3.2,Internazionali BNL d'Italia,1st Round,1,11,0,0.975,0.7352941176470588,0.32600000000000007
Sconfitto,Volynets K.,3.2,1.36,Internazionali BNL d'Italia,1st Round,0,11,0,0.01,0.3125,-0.968
Cristian J.,Sconfitto,2.38,1.57,Internazionali BNL d'Italia,2nd Round,1,11,1,0.40838095238095234,0.42016806722689076,-0.028053333333333486
Sconfitto,Cristian J.,1.57,2.38,Internazionali BNL d'Italia,2nd Round,0,11,1,0.99,0.6369426751592356,0.5543
Shnaider D.,Sconfitto,1.2,4.5,Internazionali BNL d'Italia,2nd Round,1,11,1,0.9116666666666666,0.8333333333333334,0.09399999999999986
Sconfitto,Shnaider D.,4.5,1.2,Internazionali BNL d'Italia,2nd Round,0,11,1,0.02,0.2222222222222222,-0.91
Ostapenko J.,Sconfitto,1.36,3.2,Internazionali BNL d'Italia,2nd Round,1,11,1,0.98,0.7352941176470588,0.3328
Sconfitto,Ostapenko J.,3.2,1.36,Internazionali BNL d'Italia,2nd Round,0,11,1,0.0175,0.3125,-0.944
Mertens E.,Sconfitto,1.4,3.0,Internazionali BNL d'Italia,2nd Round,1,11,1,0.8408333333333333,0.7142857142857143,0.17716666666666647
Sconfitto,Mertens E.,3.0,1.4,Internazionali BNL d'Italia,2nd Round,0,11,1,0.21,0.3333333333333333,-0.37
Stearns P.,Sconfitto,1.91,1.91,Internazionali BNL d'Italia,2nd Round,1,11,1,0.48449999999999993,0.5235602094240838,-0.07460500000000014
Sconfitto,Stearns P.,1.91,1.91,Internazionali BNL d'Italia,2nd Round,0,11,1,0.48449999999999993,0.5235602094240838,-0.07460500000000014
Swiatek I.,Sconfitto,1.03,15.0,Internazionali BNL d'Italia,2nd Round,1,11,1,1.0,0.970873786407767,0.030000000000000027
Sconfitto,Swiatek I.,15.0,1.03,Internazionali BNL d'Italia,2nd Round,0,11,1,0.0,0.06666666666666667,-1.0
Paolini J.,Sconfitto,1.08,8.0,Internazionali BNL d'Italia,2nd Round,1,11,1,1.0,0.9259259259259258,0.08000000000000007
Sconfitto,Paolini J.,8.0,1.08,Internazionali BNL d'Italia,2nd Round,0,11,1,0.0,0.125,-1.0
Collins D.,Sconfitto,1.5,2.63,Internazionali BNL d'Italia,2nd Round,1,11,1,0.5037857142857143,0.6666666666666666,-0.24432142857142858
Sconfitto,Collins D.,2.63,1.5,Internazionali BNL d'Italia,2nd Round,0,11,1,0.5979642857142857,0.3802281368821293,0.5726460714285715
Baptiste H.,Sconfitto,2.3,1.62,Internazionali BNL d'Italia,2nd Round,1,11,1,0.6970000000000001,0.4347826086956522,0.6031
Sconfitto,Baptiste H.,1.62,2.3,Internazionali BNL d'Italia,2nd Round,0,11,1,0.379,0.6172839506172839,-0.3860199999999999
Pegula J.,Sconfitto,1.36,3.2,Internazionali BNL d'Italia,2nd Round,1,11,1,0.98,0.7352941176470588,0.3328
Sconfitto,Pegula J.,3.2,1.36,Internazionali BNL d'Italia,2nd Round,0,11,1,0.0175,0.3125,-0.944
Svitolina E.,Sconfitto,1.13,6.0,Internazionali BNL d'Italia,2nd Round,1,11,1,1.0,0.8849557522123894,0.1299999999999999
Sconfitto,Svitolina E.,6.0,1.13,Internazionali BNL d'Italia,2nd Round,0,11,1,0.01,0.16666666666666666,-0.94
Keys M.,Sconfitto,1.17,5.0,Internazionali BNL d'Italia,2nd Round,1,11,1,0.9790000000000001,0.8547008547008548,0.14542999999999995
Sconfitto,Keys M.,5.0,1.17,Internazionali BNL d'Italia,2nd Round,0,11,1,0.115,0.2,-0.42499999999999993
Bouzkova M.,Sconfitto,1.8,2.0,Internazionali BNL d'Italia,2nd Round,1,11,1,0.9266666666666667,0.5555555555555556,0.6680000000000001
Sconfitto,Bouzkova M.,2.0,1.8,Internazionali BNL d'Italia,2nd Round,0,11,1,0.10400000000000001,0.5,-0.792
Siegemund L.,Sconfitto,2.63,1.5,Internazionali BNL d'Italia,2nd Round,1,11,1,0.5979642857142857,0.3802281368821293,0.5726460714285715
Sconfitto,Siegemund L.,1.5,2.63,Internazionali BNL d'Italia,2nd Round,0,11,1,0.5037857142857143,0.6666666666666666,-0.24432142857142858
Kenin S.,Sconfitto,1.57,2.38,Internazionali BNL d'Italia,2nd Round,1,11,1,0.99,0.6369426751592356,0.5543
Sconfitto,Kenin S.,2.38,1.57,Internazionali BNL d'Italia,2nd Round,0,11,1,0.40838095238095234,0.42016806722689076,-0.028053333333333486
Linette M.,Sconfitto,2.63,1.5,Internazionali BNL d'Italia,2nd Round,1,11,1,0.5979642857142857,0.3802281368821293,0.5726460714285715
Sconfitto,Linette M.,1.5,2.63,Internazionali BNL d'Italia,2nd Round,0,11,1,0.5037857142857143,0.6666666666666666,-0.24432142857142858
Sabalenka A.,Sconfitto,1.13,6.0,Internazionali BNL d'Italia,2nd Round,1,11,1,1.0,0.8849557522123894,0.1299999999999999
Sconfitto,Sabalenka A.,6.0,1.13,Internazionali BNL d'Italia,2nd Round,0,11,1,0.01,0.16666666666666666,-0.94
Frech M.,Sconfitto,2.75,1.44,Internazionali BNL d'Italia,2nd Round,1,11,1,0.10533333333333333,0.36363636363636365,-0.7103333333333333
Sconfitto,Frech M.,1.44,2.75,Internazionali BNL d'Italia,2nd Round,0,11,1,0.6228333333333333,0.6944444444444444,-0.10311999999999999
Zheng Q.,Sconfitto,1.44,2.75,Internazionali BNL d'Italia,2nd Round,1,11,1,0.6228333333333333,0.6944444444444444,-0.10311999999999999
Sconfitto,Zheng Q.,2.75,1.44,Internazionali BNL d'Italia,2nd Round,0,11,1,0.10533333333333333,0.36363636363636365,-0.7103333333333333
Noskova L.,Sconfitto,1.5,2.63,Internazionali BNL d'Italia,2nd Round,1,11,1,0.5037857142857143,0.6666666666666666,-0.24432142857142858
Sconfitto,Noskova L.,2.63,1.5,Internazionali BNL d'Italia,2nd Round,0,11,1,0.5979642857142857,0.3802281368821293,0.5726460714285715
Kudermetova V.,Sconfitto,2.63,1.5,Internazionali BNL d'Italia,2nd Round,1,11,1,0.5979642857142857,0.3802281368821293,0.5726460714285715
Sconfitto,Kudermetova V.,1.5,2.63,Internazionali BNL d'Italia,2nd Round,0,11,1,0.5037857142857143,0.6666666666666666,-0.24432142857142858
Andreeva M.,Sconfitto,1.05,11.0,Internazionali BNL d'Italia,2nd Round,1,11,1,1.0,0.9523809523809523,0.050000000000000044
Sconfitto,Andreeva M.,11.0,1.05,Internazionali BNL d'Italia,2nd Round,0,11,1,0.005,0.09090909090909091,-0.945
Raducanu E.,Sconfitto,1.36,3.2,Internazionali BNL d'Italia,2nd Round,1,11,1,0.98,0.7352941176470588,0.3328
Sconfitto,Raducanu E.,3.2,1.36,Internazionali BNL d'Italia,2nd Round,0,11,1,0.0175,0.3125,-0.944
Kostyuk M.,Sconfitto,1.53,2.5,Internazionali BNL d'Italia,2nd Round,1,11,1,0.845,0.6535947712418301,0.29285000000000005
Sconfitto,Kostyuk M.,2.5,1.53,Internazionali BNL d'Italia,2nd Round,0,11,1,0.18166666666666667,0.4,-0.5458333333333334
Navarro E.,Sconfitto,1.13,6.0,Internazionali BNL d'Italia,2nd Round,1,11,1,1.0,0.8849557522123894,0.1299999999999999
Sconfitto,Navarro E.,6.0,1.13,Internazionali BNL d'Italia,2nd Round,0,11,1,0.01,0.16666666666666666,-0.94
Fernandez L.A.,Sconfitto,1.4,3.0,Internazionali BNL d'Italia,2nd Round,1,11,1,0.8408333333333333,0.7142857142857143,0.17716666666666647
Sconfitto,Fernandez L.A.,3.0,1.4,Internazionali BNL d'Italia,2nd Round,0,11,1,0.21,0.3333333333333333,-0.37
Gauff C.,Sconfitto,1.11,6.5,Internazionali BNL d'Italia,2nd Round,1,11,1,1.0,0.9009009009009008,0.1100000000000001
Sconfitto,Gauff C.,6.5,1.11,Internazionali BNL d'Italia,2nd Round,0,11,1,0.01,0.15384615384615385,-0.935
Rybakina E.,Sconfitto,1.14,5.5,Internazionali BNL d'Italia,2nd Round,1,11,1,1.0,0.8771929824561404,0.1399999999999999
Sconfitto,Rybakina E.,5.5,1.14,Internazionali BNL d'Italia,2nd Round,0,11,1,0.01,0.18181818181818182,-0.945
Andreescu B.,Sconfitto,2.2,1.67,Internazionali BNL d'Italia,2nd Round,1,11,1,0.1922738095238095,0.45454545454545453,-0.576997619047619
Sconfitto,Andreescu B.,1.67,2.2,Internazionali BNL d'Italia,2nd Round,0,11,1,0.27199999999999996,0.5988023952095809,-0.54576
Stearns P.,Sconfitto,3.0,1.4,Internazionali BNL d'Italia,3rd Round,1,11,2,0.6716666666666667,0.3333333333333333,1.0150000000000001
Sconfitto,Stearns P.,1.4,3.0,Internazionali BNL d'Italia,3rd Round,0,11,2,0.30083333333333334,0.7142857142857143,-0.5788333333333333
Shnaider D.,Sconfitto,1.29,3.75,Internazionali BNL d'Italia,3rd Round,1,11,2,0.94,0.7751937984496123,0.2125999999999999
Sconfitto,Shnaider D.,3.75,1.29,Internazionali BNL d'Italia,3rd Round,0,11,2,0.12,0.26666666666666666,-0.55
Collins D.,Sconfitto,7.0,1.1,Internazionali BNL d'Italia,3rd Round,1,11,2,0.7,0.14285714285714285,3.8999999999999995
Sconfitto,Collins D.,1.1,7.0,Internazionali BNL d'Italia,3rd Round,0,11,2,0.9766666666666667,0.9090909090909091,0.07433333333333336
Svitolina E.,Sconfitto,1.2,4.5,Internazionali BNL d'Italia,3rd Round,1,11,2,0.5704285714285714,0.8333333333333334,-0.31548571428571437
Sconfitto,Svitolina E.,4.5,1.2,Internazionali BNL d'Italia,3rd Round,0,11,2,0.0,0.2222222222222222,-1.0
Paolini J.,Sconfitto,1.44,2.75,Internazionali BNL d'Italia,3rd Round,1,11,2,0.8091666666666666,0.6944444444444444,0.1651999999999998
Sconfitto,Paolini J.,2.75,1.44,Internazionali BNL d'Italia,3rd Round,0,11,2,0.48533333333333323,0.36363636363636365,0.33466666666666645
Osaka N.,Sconfitto,1.5,2.5,Internazionali BNL d'Italia,3rd Round,1,11,2,0.6756666666666666,0.6666666666666666,0.013500000000000068
Sconfitto,Osaka N.,2.5,1.5,Internazionali BNL d'Italia,3rd Round,0,11,2,0.11833333333333332,0.4,-0.7041666666666667
Mertens E.,Sconfitto,2.75,1.44,Internazionali BNL d'Italia,3rd Round,1,11,2,0.48533333333333323,0.36363636363636365,0.33466666666666645
Sconfitto,Mertens E.,1.44,2.75,Internazionali BNL d'Italia,3rd Round,0,11,2,0.8091666666666666,0.6944444444444444,0.1651999999999998
Kostyuk M.,Sconfitto,1.33,3.4,Internazionali BNL d'Italia,3rd Round,1,11,2,0.86,0.7518796992481203,0.14380000000000015
Sconfitto,Kostyuk M.,3.4,1.33,Internazionali BNL d'Italia,3rd Round,0,11,2,0.05,0.29411764705882354,-0.83
Sabalenka A.,Sconfitto,1.11,6.5,Internazionali BNL d'Italia,3rd Round,1,11,2,1.0,0.9009009009009008,0.1100000000000001
Sconfitto,Sabalenka A.,6.5,1.11,Internazionali BNL d'Italia,3rd Round,0,11,2,0.07,0.15384615384615385,-0.5449999999999999
Raducanu E.,Sconfitto,1.73,2.1,Internazionali BNL d'Italia,3rd Round,1,11,2,0.8008333333333334,0.5780346820809249,0.3854416666666667
Sconfitto,Raducanu E.,2.1,1.73,Internazionali BNL d'Italia,3rd Round,0,11,2,0.16,0.47619047619047616,-0.6639999999999999
Gauff C.,Sconfitto,1.14,5.5,Internazionali BNL d'Italia,3rd Round,1,11,2,0.9566666666666667,0.8771929824561404,0.09060000000000001
Sconfitto,Gauff C.,5.5,1.14,Internazionali BNL d'Italia,3rd Round,0,11,2,0.05,0.18181818181818182,-0.725
Andreescu B.,Sconfitto,4.5,1.2,Internazionali BNL d'Italia,3rd Round,1,11,2,0.0,0.2222222222222222,-1.0
Sconfitto,Andreescu B.,1.2,4.5,Internazionali BNL d'Italia,3rd Round,0,11,2,0.5704285714285714,0.8333333333333334,-0.31548571428571437
Tauson C.,Sconfitto,2.38,1.57,Internazionali BNL d'Italia,3rd Round,1,11,2,0.7118809523809523,0.42016806722689076,0.6942766666666664
Sconfitto,Tauson C.,1.57,2.38,Internazionali BNL d'Italia,3rd Round,0,11,2,0.93,0.6369426751592356,0.4601000000000002
Zheng Q.,Sconfitto,1.14,5.5,Internazionali BNL d'Italia,3rd Round,1,11,2,0.9566666666666667,0.8771929824561404,0.09060000000000001
Sconfitto,Zheng Q.,5.5,1.14,Internazionali BNL d'Italia,3rd Round,0,11,2,0.05,0.18181818181818182,-0.725
Andreeva M.,Sconfitto,1.29,3.75,Internazionali BNL d'Italia,3rd Round,1,11,2,0.94,0.7751937984496123,0.2125999999999999
Sconfitto,Andreeva M.,3.75,1.29,Internazionali BNL d'Italia,3rd Round,0,11,2,0.12,0.26666666666666666,-0.55
Stearns P.,Sconfitto,2.0,1.8,Internazionali BNL d'Italia,4th Round,1,11,3,0.4340000000000001,0.5,-0.13199999999999978
Sconfitto,Stearns P.,1.8,2.0,Internazionali BNL d'Italia,4th Round,0,11,3,0.5383333333333333,0.5555555555555556,-0.031000000000000028
Shnaider D.,Sconfitto,1.8,2.0,Internazionali BNL d'Italia,4th Round,1,11,3,0.5383333333333333,0.5555555555555556,-0.031000000000000028
Sconfitto,Shnaider D.,2.0,1.8,Internazionali BNL d'Italia,4th Round,0,11,3,0.4340000000000001,0.5,-0.13199999999999978
Paolini J.,Sconfitto,1.67,2.2,Internazionali BNL d'Italia,4th Round,1,11,3,0.9133333333333334,0.5988023952095809,0.5252666666666668
Sconfitto,Paolini J.,2.2,1.67,Internazionali BNL d'Italia,4th Round,0,11,3,0.23633333333333334,0.45454545454545453,-0.48006666666666664
Gauff C.,Sconfitto,1.3,3.5,Internazionali BNL d'Italia,4th Round,1,11,3,1.0,0.7692307692307692,0.30000000000000004
Sconfitto,Gauff C.,3.5,1.3,Internazionali BNL d'Italia,4th Round,0,11,3,0.05,0.2857142857142857,-0.825
Svitolina E.,Sconfitto,1.73,2.1,Internazionali BNL d'Italia,4th Round,1,11,3,0.8466666666666667,0.5780346820809249,0.46473333333333344
Sconfitto,Svitolina E.,2.1,1.73,Internazionali BNL d'Italia,4th Round,0,11,3,0.115,0.47619047619047616,-0.7585
Andreeva M.,Sconfitto,1.29,3.75,Internazionali BNL d'Italia,4th Round,1,11,3,0.98,0.7751937984496123,0.2642
Sconfitto,Andreeva M.,3.75,1.29,Internazionali BNL d'Italia,4th Round,0,11,3,0.05,0.26666666666666666,-0.8125
Zheng Q.,Sconfitto,1.29,3.75,Internazionali BNL d'Italia,4th Round,1,11,3,0.98,0.7751937984496123,0.2642
Sconfitto,Zheng Q.,3.75,1.29,Internazionali BNL d'Italia,4th Round,0,11,3,0.05,0.26666666666666666,-0.8125
